year,julian-day,standard-time,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,Tsoil_C,D_kPa,GW,E-MD,P-PD,P-MD,leaftemp,leaf-air-temp-diff
2023,224,4,0.0,0.0,1.591,31.27152,28.430000000000007,3.2767096108905047,,,,,29.083333333333332,-2.1881866666666667
2023,224,5,0.0,0.0,1.903,30.51685,27.65000000000003,3.3997888181703715,,,,,26.766666666666666,-3.750183333333336
2023,224,6,2.1881838074398248,3.16,0.9136667,29.15888,26.94,3.0576536905805733,,,,,25.176666666666666,-3.982213333333334
2023,224,7,43.7636761487965,0.0,1.457667,29.90452,27.129999999999995,3.134226977413422,,,,,24.334444444444443,-5.570075555555558
2023,224,8,123.63238512035012,0.0,1.873667,30.65919,28.480000000000015,3.158548144040569,,,,,26.26888888888889,-4.3903011111111105
2023,224,9,155.9080962800875,0.0,1.671,31.4414,30.06,3.187694349701305,,,,,28.26888888888889,-3.1725111111111133
2023,224,10,329.8687089715536,0.0,2.313667,33.76725,31.82000000000005,4.111847325852502,,,,,30.554444444444446,-3.2128055555555513
2023,224,11,378.5557986870897,0.0,1.687,34.55236,33.700000000000045,4.397941585480053,,,,,30.736666666666665,-3.8156933333333356
2023,224,12,405.3610503282275,3.16,1.521667,35.70152,35.52000000000004,4.741701154184364,,,,,31.581111111111113,-4.120408888888889
2023,224,13,398.24945295404814,0.0,2.108333,36.54694,37.22000000000003,5.031926117450285,,,,,31.772222222222222,-4.774717777777777
2023,224,14,369.2560175054704,0.0,1.892333,37.29082,38.72000000000003,5.325457455894852,,,,,32.294444444444444,-4.996375555555552
2023,224,15,314.5514223194748,0.0,1.378767,38.41238,39.82000000000005,5.748586941268428,,,,,33.62111111111111,-4.791268888888887
2023,224,16,242.3413566739606,0.0,2.412333,39.11832,40.420000000000016,5.965177532599904,,,,,34.56555555555556,-4.552764444444435
2023,224,17,160.83150984682712,0.0,1.4641,38.53286,40.5,5.721136317198893,,,,,33.89,-4.642859999999999
2023,224,18,78.22757111597373,3.16,1.788333,38.30523,40.120000000000005,5.694761017088583,,,,,33.2,-5.105229999999999
2023,224,19,9.299781181619256,0.0,1.324333,36.89429,39.27000000000004,5.210881370512866,,,,,31.692222222222224,-5.202067777777774
2023,224,20,0.0,0.0,0.0,35.26097,37.57000000000005,4.548538293648543,,,,,30.742222222222225,-4.518747777777776
2023,224,21,0.0,0.0,0.0,33.19658,35.920000000000016,3.93900368040086,,,,,29.489999999999995,-3.7065800000000024
2023,224,22,0.0,0.0,1.439,33.86543,34.460000000000036,4.035954912215046,,,,,31.234444444444446,-2.630985555555558
2023,224,23,0.0,0.0,2.252333,33.55814,33.14000000000004,3.8719890872323055,,,,,32.45777777777778,-1.1003622222222234
2023,225,0,0.0,3.16,1.484333,31.86111,31.950000000000045,3.5109354540989424,,,,,31.25111111111111,-0.6099988888888888
2023,225,1,0.0,0.0,1.401667,30.94841,30.890000000000043,3.1945016627129004,,,,,29.75111111111111,-1.1972988888888878
2023,225,2,0.0,0.0,0.7736,30.39709,29.90000000000003,2.991848203461501,,,,,28.105555555555554,-2.2915344444444443
2023,225,3,0.0,0.0,0.213,29.26282,28.99000000000001,2.6865260025393907,,,,,26.343333333333334,-2.9194866666666677
2023,225,4,0.0,0.0,0.0,28.50589,28.180000000000007,2.5090497366250406,,,,,25.93111111111111,-2.57477888888889
2023,225,5,0.0,0.0,0.0,26.82141,27.390000000000043,2.0902878530167444,,,,,23.857777777777777,-2.9636322222222233
2023,225,6,2.735229759299781,3.16,0.0,27.83575,26.69,2.280502476949416,,,,,23.892222222222223,-3.9435277777777777
2023,225,7,74.945295404814,0.0,1.177667,30.11541,26.890000000000043,2.763130042937809,,,,,25.522222222222222,-4.5931877777777785
2023,225,8,165.75492341356673,0.0,1.527,31.81383,28.25,3.1957391842142653,,,,,27.922222222222224,-3.891607777777775
2023,225,9,247.26477024070024,0.0,1.660333,32.53611,29.879999999999995,3.4483007320179335,,,,,29.375555555555554,-3.160554444444447
2023,225,10,327.68052516411376,0.0,1.273667,34.68299,31.730000000000015,4.086128445307809,,,,,30.578888888888894,-4.1041011111111025
2023,225,11,378.5557986870897,0.0,1.737667,35.63944,33.72000000000003,4.384890692101658,,,,,31.665555555555557,-3.973884444444444
2023,225,12,397.1553610503282,3.16,1.423,37.40498,35.68000000000001,5.011961679139394,,,,,32.16111111111111,-5.2438688888888905
2023,225,13,396.60831509846827,0.0,1.647,38.32418,37.53000000000003,5.4823928219334706,,,,,32.91777777777778,-5.406402222222219
2023,225,14,371.9912472647702,0.0,1.969667,39.82837,39.18000000000001,6.072928786909295,,,,,33.446666666666665,-6.381703333333334
2023,225,15,279.5404814004376,0.0,2.913666,39.99121,40.420000000000016,6.302425396555185,,,,,35.06,-4.93121
2023,225,16,206.23632385120348,0.0,4.487,39.28911,41.129999999999995,6.147115594869601,,,,,37.29222222222222,-1.9968877777777791
2023,225,17,84.79212253829321,0.0,2.503,38.03292,41.29000000000002,5.571438785998615,,,,,34.126666666666665,-3.906253333333332
2023,225,18,80.96280087527352,3.16,1.991,39.16882,40.920000000000016,6.09304199956275,,,,,34.94,-4.228819999999999
2023,225,19,16.411378555798684,0.0,0.4966,36.63678,39.98000000000002,5.0751217808683275,,,,,34.20111111111111,-2.435668888888891
2023,225,20,0.0,0.0,1.649667,35.28853,38.08000000000004,4.53770496109753,,,,,32.89555555555555,-2.392974444444448
2023,225,21,0.0,0.0,1.500333,34.47619,36.26000000000005,4.353453192364776,,,,,32.11888888888889,-2.357301111111113
2023,225,22,0.0,0.0,0.7521,33.28247,34.650000000000034,4.028711145512729,,,,,29.712222222222223,-3.57024777777778
2023,225,23,0.0,0.0,0.0,32.01715,33.14000000000004,3.592551514572779,,,,,28.68111111111111,-3.33603888888889
2023,226,0,0.0,3.16,0.0,30.91,31.760000000000048,3.289468468279743,,,,,27.804444444444446,-3.1055555555555543
2023,226,1,0.0,0.0,0.0,29.75088,30.54000000000002,2.935807255269335,,,,,26.577777777777776,-3.173102222222223
2023,226,2,0.0,0.0,0.0,29.2696,29.390000000000043,2.7925146020186435,,,,,26.087777777777777,-3.181822222222223
2023,226,3,0.0,0.0,0.5731333,29.66049,28.340000000000032,2.8120279700408535,,,,,26.674444444444443,-2.986045555555556
2023,226,4,0.0,0.0,1.465667,30.26604,27.40000000000003,3.0067807505603943,,,,,26.99888888888889,-3.2671511111111116
2023,226,5,0.0,0.0,1.092333,29.3645,26.629999999999995,2.838271980279878,,,,,27.374444444444446,-1.9900555555555535
2023,226,6,1.0940919037199124,3.16,0.7569667,29.26508,26.010000000000048,2.835919837681059,,,,,26.705555555555556,-2.5595244444444454
2023,226,7,41.57549234135667,0.0,0.0,28.92164,26.03000000000003,2.640646484127411,,,,,25.38222222222222,-3.5394177777777784
2023,226,8,62.91028446389496,0.0,0.2519,30.4355,27.100000000000023,2.977386359810221,,,,,25.264444444444443,-5.171055555555558
2023,226,9,114.8796498905908,0.0,0.8983,32.15047,28.470000000000027,3.548921569959573,,,,,26.405555555555555,-5.7449144444444435
2023,226,10,169.58424507658643,0.0,1.074767,33.59219,29.930000000000007,3.864131912035659,,,,,28.36888888888889,-5.2233011111111125
2023,226,11,340.26258205689277,0.0,2.012333,35.79115,31.340000000000032,4.564514212415941,,,,,32.18,-3.611150000000002
2023,226,12,283.91684901531727,3.16,2.137666,35.73768,32.650000000000034,4.5801174185193085,,,,,31.29222222222222,-4.445457777777776
2023,226,13,207.87746170678335,0.0,1.727,36.2089,33.84000000000003,4.7387101072164315,,,,,31.27333333333333,-4.93556666666667
2023,226,14,178.8840262582057,0.0,2.055,36.93184,34.89000000000004,5.066039378687526,,,,,31.285555555555554,-5.646284444444447
2023,226,15,290.48140043763675,0.0,1.855,37.64296,35.73000000000002,5.3414762455952705,,,,,32.84,-4.802959999999999
2023,226,16,153.17286652078775,0.0,1.601667,37.69699,36.30000000000001,5.304006344527085,,,,,31.895555555555557,-5.801434444444443
2023,226,17,117.06783369803064,0.0,2.033667,38.4945,36.700000000000045,5.587581840470796,,,,,31.127777777777776,-7.366722222222226
2023,226,18,60.17505470459518,3.16,1.732333,37.74137,36.80000000000001,5.317405997240505,,,,,31.424444444444443,-6.31692555555556
2023,226,19,8.205689277899342,0.0,1.689667,36.62786,36.22000000000003,4.923263032793381,,,,,31.61555555555556,-5.012304444444439
2023,226,20,0.0,0.0,1.423,35.49529,34.910000000000025,4.535069849981391,,,,,32.85666666666666,-2.638623333333335
2023,226,21,0.0,0.0,1.233667,34.76839,33.58000000000004,4.2970054942969895,,,,,32.34222222222222,-2.4261677777777777
2023,226,22,0.0,0.0,0.0,33.28571,32.420000000000016,3.820830723671847,,,,,29.953333333333333,-3.3323766666666685
2023,226,23,0.0,0.0,0.05536667,32.44646,31.379999999999995,3.562287175629645,,,,,29.59777777777778,-2.848682222222223
2023,227,0,0.0,3.16,2.017667,33.63044,30.450000000000045,3.746834299685173,,,,,32.73,-0.9004400000000032
2023,227,1,0.0,0.0,1.764333,33.6288,29.640000000000043,3.703572402312007,,,,,32.37,-1.2588000000000008
2023,227,2,0.0,0.0,1.551,33.54017,28.879999999999995,3.6564454951550753,,,,,32.14111111111111,-1.399058888888895
2023,227,3,0.0,0.0,2.052333,31.7991,28.19,3.1167334565032245,,,,,31.017777777777773,-0.7813222222222258
2023,227,4,0.0,0.0,1.783,30.85351,27.57000000000005,2.772870842072406,,,,,29.54111111111111,-1.3123988888888896
2023,227,5,0.0,0.0,1.030533,30.56656,27.07000000000005,2.670040032862097,,,,,28.793333333333333,-1.773226666666666
2023,227,6,2.735229759299781,3.16,0.3414666,30.12143,26.69,2.565465143227405,,,,,27.66444444444444,-2.4569855555555584
2023,227,7,38.29321663019694,0.0,1.233667,31.37997,27.120000000000005,2.922724878572757,,,,,26.560000000000002,-4.819969999999998
2023,227,8,177.78993435448575,0.0,2.921666,33.88802,28.74000000000001,3.738350765633281,,,,,29.763333333333335,-4.124686666666662
2023,227,9,223.7417943107221,0.0,2.023,34.78931,30.65000000000003,3.994723468371431,,,,,31.240000000000002,-3.5493099999999984
2023,227,10,341.3566739606127,0.0,2.793667,36.39594,32.81,4.527967717183513,,,,,32.78888888888889,-3.6070511111111117
2023,227,11,415.20787746170674,0.0,2.929667,37.43637,35.129999999999995,4.922706138311653,,,,,34.84111111111111,-2.5952588888888855
2023,227,12,389.4967177242888,3.16,2.031,38.76173,37.34000000000003,5.42214822112173,,,,,34.28,-4.481729999999999
2023,227,13,394.9671772428884,0.0,2.377666,39.11913,39.34000000000003,5.6455774156576,,,,,35.400000000000006,-3.7191299999999927
2023,227,14,225.9299781181619,0.0,1.895,39.29531,41.06,5.744250625664774,,,,,34.37888888888889,-4.916421111111113
2023,227,15,291.57549234135666,0.0,2.236333,40.6894,42.32000000000005,6.327055311004874,,,,,36.19,-4.499400000000001
2023,227,16,190.37199124726476,0.0,1.823,40.12732,43.02000000000004,6.143400577508385,,,,,35.148888888888884,-4.978431111111114
2023,227,17,65.0984682713348,0.0,2.185667,39.61641,43.06,5.912933400734236,,,,,33.49666666666667,-6.119743333333332
2023,227,18,42.669584245076585,3.16,1.151,39.1954,42.610000000000014,5.736547628138666,,,,,34.80111111111111,-4.394288888888887
2023,227,19,9.846827133479213,0.0,2.100333,38.06327,41.55000000000001,5.184815208146821,,,,,36.041111111111114,-2.022158888888889
2023,227,20,0.0,0.0,1.0114,37.51635,39.78000000000003,5.081360724151454,,,,,35.23111111111111,-2.285238888888891
2023,227,21,0.0,0.51,0.7017667,33.67949,38.10000000000002,3.3960377180766694,,,,,28.074444444444442,-5.605045555555559
2023,227,22,0.0,0.0,0.0,32.7289,36.60000000000002,2.912733018910602,,,,,32.08222222222222,-0.6466777777777821
2023,227,23,0.0,0.0,1.679,32.99328,35.19,3.2505453870421026,,,,,32.55111111111111,-0.4421688888888866
2023,228,0,0.0,3.16,2.303,32.40127,33.910000000000025,3.1095303569028507,,,,,31.272222222222222,-1.1290477777777745
2023,228,1,0.0,0.0,1.5121,31.981,32.77000000000004,3.0764314095493925,,,,,31.00333333333333,-0.9776666666666713
2023,228,2,0.0,0.0,1.737667,31.37546,31.670000000000016,2.777960228512843,,,,,30.93111111111111,-0.44434888888888935
2023,228,3,0.0,0.0,1.356333,30.64338,30.629999999999995,2.5452476773720925,,,,,29.77333333333333,-0.8700466666666706
2023,228,4,0.0,0.0,0.1960666,28.87644,29.720000000000027,1.9626225095370504,,,,,27.75888888888889,-1.1175511111111085
2023,228,5,0.0,0.0,0.8363333,28.70924,29.02000000000004,1.889036663320553,,,,,27.74111111111111,-0.9681288888888915
2023,228,6,1.6411378555798684,3.16,0.0,27.7015,28.49000000000001,1.5721292279756889,,,,,26.17111111111111,-1.53038888888889
